Frame,FrameGPUTime,TerrainGPUTime,LaunchpadsGPUTime,SpaceshipGPUTime,ViewAGPUTime,ViewBGPUTime,CPURenderTime,CPUFrameTime,KeyPressC,KeyPressShiftC,KeyPressV,KeyPressF,CameraMovement,SplitScreenEnabled,Camera1Mode,Camera2Mode
4,2.211,2.159,0.025,0.001,2.186,0.001,1.952,2.086,0,0,0,0,0,0,0,1
5,2.592,2.542,0.024,0.001,2.572,0.001,2.395,2.476,0,0,0,0,0,0,0,1
6,2.565,2.516,0.025,0.001,2.546,0.001,0.047,0.087,0,0,0,0,0,0,0,1
7,3.532,2.512,0.026,0.001,2.542,0.001,1.771,1.797,0,0,0,0,0,0,0,1
8,17.155,2.151,0.024,0.000,2.179,0.001,0.056,0.101,0,0,0,0,0,0,0,1
9,18.689,2.150,0.025,0.001,2.180,0.001,16.817,16.843,0,0,0,0,0,0,0,1
10,14.297,2.149,0.025,0.001,2.179,0.001,0.074,0.133,0,0,0,0,0,0,0,1
11,17.968,2.162,0.025,0.001,2.191,0.001,14.309,14.343,0,0,0,0,0,0,0,1
12,15.583,2.162,0.025,0.001,2.190,0.001,0.055,0.104,0,0,0,0,0,0,0,1
13,35.746,2.162,0.026,0.001,2.192,0.001,16.178,16.207,0,0,0,0,0,0,0,1
14,13.703,2.148,0.025,0.000,2.177,0.001,0.072,0.129,0,0,0,0,0,0,0,1
15,19.073,2.147,0.025,0.001,2.176,0.001,13.351,13.399,0,0,0,0,0,0,0,1
16,15.212,2.148,0.025,0.001,2.178,0.001,0.087,0.166,0,0,0,0,0,0,0,1
17,18.347,2.150,0.025,0.001,2.180,0.001,16.200,16.238,0,0,0,0,0,0,0,1
18,14.429,2.148,0.025,0.001,2.177,0.001,0.069,0.151,0,0,0,0,0,0,0,1
19,18.652,2.147,0.025,0.001,2.177,0.001,14.041,14.073,0,0,0,0,0,0,0,1
20,14.972,2.150,0.026,0.001,2.181,0.000,0.081,0.147,0,0,0,0,0,0,0,1
21,18.614,2.181,0.026,0.000,2.211,0.000,14.846,14.883,0,0,0,0,0,0,0,1
22,14.992,2.153,0.026,0.001,2.184,0.001,0.070,0.129,0,0,0,0,0,0,0,1
23,16.953,2.148,0.025,0.001,2.178,0.001,14.760,14.796,0,0,0,0,0,0,0,1
24,16.768,2.167,0.027,0.001,2.198,0.001,0.501,0.564,0,0,0,0,0,0,0,1
25,17.132,2.161,0.026,0.001,2.190,0.001,15.216,15.288,0,0,0,0,0,0,0,1
26,15.059,2.158,0.026,0.001,2.188,0.001,0.124,0.189,0,0,0,0,0,0,0,1
27,17.406,2.151,0.025,0.000,2.180,0.000,15.310,15.351,0,0,0,0,0,0,0,1
28,15.983,2.148,0.019,0.006,2.178,0.001,0.103,0.166,0,0,0,0,0,0,0,1
29,169.800,2.150,0.024,0.001,2.179,0.001,15.965,15.998,0,0,0,0,0,0,0,1
30,17.229,2.161,0.026,0.000,2.191,0.001,0.055,0.127,0,0,0,0,0,0,0,1
31,9.885,2.157,0.025,0.001,2.185,0.001,25.634,25.667,0,0,0,0,0,0,0,1
32,9.355,2.751,0.026,0.000,2.781,0.001,0.076,0.144,0,0,0,0,0,0,0,1
33,11.133,2.154,0.025,0.001,2.184,0.001,16.826,16.860,0,0,0,0,0,0,0,1
34,29.596,2.154,0.026,0.001,2.185,0.001,0.110,0.212,0,0,0,0,0,0,0,1
35,2.895,2.154,0.025,0.001,2.184,0.001,29.539,29.588,0,0,0,0,0,0,0,1
36,17.388,2.156,0.024,0.001,2.185,0.001,0.061,0.122,0,0,0,0,0,0,0,1
37,32.961,2.171,0.026,0.001,2.202,0.001,17.052,17.083,0,0,0,0,0,0,0,1
38,17.352,2.151,0.026,0.001,2.182,0.001,0.085,0.152,0,0,0,0,0,0,0,1
39,16.666,2.154,0.025,0.001,2.184,0.000,17.077,17.108,0,0,0,0,0,0,0,1
40,16.614,2.156,0.025,0.001,2.185,0.001,0.094,0.168,0,0,0,0,0,0,0,1
41,16.703,2.156,0.025,0.001,2.185,0.001,16.510,16.549,0,0,0,0,0,0,0,1
42,16.258,2.152,0.025,0.001,2.182,0.001,0.099,0.183,0,0,0,0,0,0,0,1
43,16.931,2.156,0.024,0.001,2.183,0.001,16.259,16.303,0,0,0,0,0,0,0,1
44,16.430,2.156,0.025,0.001,2.185,0.001,0.110,0.189,0,0,0,0,0,0,0,1
45,16.425,2.154,0.024,0.001,2.183,0.001,16.360,16.403,0,0,0,0,0,0,0,1
46,16.833,2.152,0.026,0.001,2.183,0.001,0.069,0.133,0,0,0,0,0,0,0,1
47,18.854,2.156,0.026,0.000,2.184,0.001,16.676,16.705,0,0,0,0,0,0,0,1
48,14.738,2.151,0.025,0.001,2.181,0.001,0.104,0.195,0,0,0,0,0,0,0,1
49,16.416,2.150,0.025,0.001,2.179,0.003,15.140,15.432,0,0,0,0,0,0,0,1
50,16.867,2.156,0.025,0.001,2.184,0.001,0.087,0.159,0,0,0,0,0,0,0,1
51,16.304,2.156,0.026,0.001,2.186,0.001,16.575,16.700,0,0,0,0,0,0,0,1
52,16.088,2.151,0.025,0.001,2.181,0.001,0.066,0.141,0,0,0,0,0,0,0,1
53,19.217,2.150,0.025,0.001,2.180,0.000,16.096,16.127,0,0,0,0,0,0,0,1
54,32.047,2.154,0.026,0.001,2.184,0.001,0.098,0.188,0,0,0,0,0,0,0,1
55,16.047,2.154,0.025,0.001,2.183,0.001,32.245,32.288,0,0,0,0,0,0,0,1
56,15.825,2.156,0.024,0.001,2.183,0.001,0.061,0.124,0,0,0,0,0,0,0,1
57,17.847,2.152,0.020,0.004,2.181,0.001,15.938,15.968,0,0,0,0,0,0,0,1
58,15.668,2.154,0.025,0.001,2.184,0.001,0.067,0.131,0,0,0,0,0,0,0,1
59,17.187,2.153,0.026,0.001,2.184,0.001,15.877,15.907,0,0,0,0,0,0,0,1
60,16.238,2.154,0.025,0.001,2.184,0.001,0.062,0.121,0,0,0,0,0,0,0,1
61,17.245,2.160,0.025,0.000,2.188,0.001,16.260,16.295,0,0,0,0,0,0,0,1
62,15.716,2.152,0.025,0.001,2.182,0.000,0.070,0.135,0,0,0,0,0,0,0,1
63,17.502,2.164,0.025,0.001,2.192,0.001,15.506,15.587,0,0,0,0,0,0,0,1
64,16.635,2.154,0.025,0.001,2.185,0.001,0.094,0.172,0,0,0,0,0,0,0,1
65,16.911,2.162,0.025,0.000,2.190,0.001,16.426,16.467,0,0,0,0,0,0,0,1
66,16.029,2.153,0.026,0.000,2.182,0.001,0.082,0.145,0,0,0,0,0,0,0,1
67,16.831,2.156,0.025,0.000,2.185,0.001,16.092,16.122,0,0,0,0,0,0,0,1
68,16.342,2.151,0.026,0.001,2.182,0.001,0.072,0.137,0,0,0,0,0,0,0,1
69,17.021,2.160,0.025,0.001,2.189,0.001,16.134,16.186,0,0,0,0,0,0,0,1
70,16.394,2.150,0.026,0.001,2.181,0.001,0.084,0.148,0,0,0,0,0,0,0,1
71,17.453,2.157,0.026,0.001,2.187,0.001,16.200,16.251,0,0,0,0,0,0,0,1
72,15.946,2.157,0.024,0.001,2.185,0.001,0.067,0.203,0,0,0,0,0,0,0,1
73,16.558,2.153,0.024,0.001,2.182,0.001,15.553,16.230,0,0,0,0,0,0,0,1
74,17.766,2.154,0.025,0.001,2.184,0.001,16.105,16.145,0,0,0,0,0,0,0,1
75,15.754,2.154,0.025,0.001,2.183,0.000,0.057,0.117,0,0,0,0,0,0,0,1
76,18.987,2.156,0.025,0.001,2.184,0.001,15.690,15.713,0,0,0,0,0,0,0,1
77,14.637,2.154,0.025,0.001,2.182,0.001,0.086,0.164,0,0,0,0,0,0,0,1
78,19.688,2.161,0.026,0.000,2.189,0.001,15.703,15.738,0,0,0,0,0,0,0,1
79,14.313,2.150,0.024,0.001,2.179,0.001,0.198,0.241,0,0,0,0,0,0,0,1
80,15.615,2.168,0.024,0.001,2.194,0.001,14.181,14.218,0,0,0,0,0,0,0,1
81,16.730,2.158,0.025,0.001,2.187,0.001,0.060,0.111,0,0,0,0,0,0,0,1
82,18.225,2.150,0.026,0.000,2.180,0.001,16.704,16.727,0,0,0,0,0,0,0,1
83,15.192,2.154,0.025,0.001,2.184,0.001,0.057,0.107,0,0,0,0,0,0,0,1
84,17.252,2.152,0.031,0.001,2.189,0.001,14.822,14.851,0,0,0,0,0,0,0,1
85,15.844,2.152,0.025,0.001,2.182,0.000,0.089,0.166,0,0,0,0,0,0,0,1
86,16.646,2.154,0.026,0.000,2.185,0.001,15.953,15.995,0,0,0,0,0,0,0,1
87,16.662,2.156,0.024,0.001,2.184,0.001,0.051,0.102,0,0,0,0,0,0,0,1
88,17.043,2.157,0.024,0.001,2.186,0.000,16.599,16.622,0,0,0,0,0,0,0,1
89,16.234,2.163,0.024,0.001,2.192,0.001,0.118,0.173,0,0,0,0,0,0,0,1
90,17.581,2.158,0.026,0.001,2.187,0.001,16.314,16.355,0,0,0,0,0,0,0,1
91,15.673,2.160,0.024,0.000,2.187,0.001,0.062,0.114,0,0,0,0,0,0,0,1
92,18.622,2.158,0.026,0.000,2.186,0.001,15.941,15.972,0,0,0,0,0,0,0,1
93,15.154,2.160,0.025,0.001,2.189,0.000,0.059,0.104,0,0,0,0,0,0,0,1
94,16.799,2.153,0.026,0.001,2.184,0.001,16.361,16.389,0,0,0,0,0,0,0,1
95,16.681,2.141,0.025,0.001,2.170,0.001,0.074,0.131,0,0,0,0,0,0,0,1
96,16.913,2.154,0.025,0.001,2.184,0.000,16.604,16.639,0,0,0,0,0,0,0,1
97,16.050,2.154,0.025,0.001,2.183,0.001,0.071,0.120,0,0,0,0,0,0,0,1
98,16.802,2.153,0.026,0.001,2.182,0.001,16.212,16.241,0,0,0,0,0,0,0,1
99,16.185,2.156,0.024,0.001,2.185,0.001,0.047,0.181,0,0,0,0,1,0,0,1
100,18.755,2.157,0.026,0.000,2.186,0.000,16.225,16.262,0,0,0,0,0,0,0,1
101,14.958,2.551,0.025,0.001,2.582,0.001,0.149,0.213,0,0,0,0,1,0,0,1
102,18.472,2.538,0.026,0.001,2.570,0.001,15.371,15.413,0,0,0,0,0,0,0,1
103,17.698,2.377,0.027,0.000,2.406,0.001,0.066,0.338,0,0,0,0,1,0,0,1
104,24.983,2.382,0.028,0.001,2.414,0.001,17.462,17.495,0,0,0,0,0,0,0,1
105,5.536,2.844,0.026,0.002,2.874,0.001,0.055,0.422,0,0,0,0,1,0,0,1
106,16.693,2.848,0.026,0.003,2.881,0.001,9.339,9.367,0,0,0,0,0,0,0,1
107,16.392,2.853,0.026,0.003,2.885,0.001,0.062,0.139,0,0,0,0,0,0,0,1
108,17.710,2.858,0.025,0.002,2.889,0.001,16.323,16.351,0,0,0,0,0,0,0,1
109,15.882,2.856,0.025,0.001,2.887,0.000,0.076,0.141,0,0,0,0,1,0,0,1
110,18.621,2.865,0.026,0.001,2.895,0.001,15.788,15.822,0,0,0,0,0,0,0,1
111,14.477,2.883,0.025,0.002,2.913,0.001,0.061,0.107,0,0,0,0,0,0,0,1
112,17.674,2.889,0.025,0.003,2.919,0.001,14.583,14.610,0,0,0,0,0,0,0,1
113,16.122,2.881,0.026,0.003,2.913,0.001,0.081,0.151,0,0,0,0,1,0,0,1
114,16.263,2.883,0.025,0.002,2.913,0.001,16.087,16.128,0,0,0,0,0,0,0,1
115,17.841,2.892,0.025,0.003,2.924,0.001,0.056,0.130,0,0,0,0,0,0,0,1
116,15.585,2.900,0.025,0.002,2.931,0.001,17.814,17.839,0,0,0,0,0,0,0,1
117,16.257,2.887,0.026,0.003,2.918,0.001,0.056,0.112,0,0,0,0,0,0,0,1
118,17.287,2.900,0.025,0.002,2.932,0.000,16.145,16.169,0,0,0,0,0,0,0,1
119,16.710,2.895,0.026,0.002,2.926,0.001,0.082,0.150,0,0,0,0,1,0,0,1
120,16.347,2.889,0.025,0.002,2.919,0.001,16.560,16.608,0,0,0,0,0,0,0,1
121,17.008,2.853,0.025,0.002,2.884,0.001,0.064,0.120,0,0,0,0,1,0,0,1
122,16.664,2.852,0.024,0.002,2.882,0.001,16.433,16.515,0,0,0,0,0,0,0,1
123,16.650,2.834,0.025,0.003,2.866,0.001,0.103,0.164,0,0,0,0,1,0,0,1
124,16.873,2.834,0.024,0.002,2.865,0.001,16.402,16.443,0,0,0,0,0,0,0,1
125,15.887,2.809,0.026,0.001,2.840,0.000,0.079,0.152,0,0,0,0,1,0,0,1
126,17.586,2.819,0.025,0.002,2.850,0.001,16.039,16.077,0,0,0,0,0,0,0,1
127,15.653,2.787,0.025,0.003,2.818,0.001,0.319,0.377,0,0,0,0,0,0,0,1
128,17.482,2.787,0.026,0.001,2.817,0.001,15.601,15.651,0,0,0,0,0,0,0,1
129,15.995,2.786,0.027,0.001,2.817,0.001,0.077,0.153,0,0,0,0,1,0,0,1
130,18.083,2.787,0.026,0.002,2.820,0.001,15.813,15.867,0,0,0,0,0,0,0,1
131,15.465,2.783,0.025,0.002,2.813,0.001,0.063,0.118,0,0,0,0,1,0,0,1
132,16.101,2.779,0.026,0.002,2.813,0.001,15.043,15.170,0,0,0,0,1,0,0,1
133,17.160,2.781,0.027,0.002,2.814,0.001,15.248,15.290,0,0,0,0,0,0,0,1
134,16.591,2.769,0.025,0.003,2.801,0.001,0.048,0.091,0,0,0,0,1,0,0,1
135,17.085,2.769,0.025,0.001,2.799,0.001,16.484,16.508,0,0,0,0,1,0,0,1
136,17.034,2.761,0.026,0.001,2.790,0.001,16.287,16.337,0,0,0,0,0,0,0,1
137,15.889,2.756,0.025,0.003,2.786,0.001,0.075,0.137,0,0,0,0,1,0,0,1
138,17.752,2.751,0.027,0.001,2.782,0.001,15.962,15.998,0,0,0,0,0,0,0,1
139,15.541,2.746,0.025,0.001,2.777,0.000,0.063,0.119,0,0,0,0,1,0,0,1
140,16.920,2.758,0.023,0.003,2.789,0.001,15.358,15.391,0,0,0,0,0,0,0,1
141,16.266,2.742,0.026,0.002,2.775,0.001,0.057,0.110,0,0,0,0,1,0,0,1
142,17.436,2.746,0.026,0.002,2.778,0.001,16.253,16.278,0,0,0,0,0,0,0,1
143,16.519,2.732,0.026,0.004,2.765,0.001,0.252,0.316,0,0,0,0,1,0,0,1
144,16.585,2.745,0.026,0.001,2.776,0.001,16.378,16.430,0,0,0,0,0,0,0,1
145,16.136,2.744,0.026,0.003,2.776,0.000,0.080,0.149,0,0,0,0,1,0,0,1
146,17.541,2.754,0.024,0.003,2.785,0.000,16.072,16.102,0,0,0,0,0,0,0,1
147,16.365,2.870,0.026,0.001,2.901,0.001,0.075,0.140,0,0,0,0,1,0,0,1
148,15.964,2.868,0.024,0.002,2.899,0.001,16.108,16.142,0,0,0,0,1,0,0,1
149,17.043,2.914,0.025,0.001,2.944,0.001,15.638,15.695,0,0,0,0,0,0,0,1
150,16.321,2.926,0.025,0.001,2.955,0.001,0.084,0.138,0,0,0,0,1,0,0,1
151,17.066,2.909,0.026,0.001,2.940,0.000,16.275,16.317,0,0,0,0,0,0,0,1
152,16.378,2.917,0.023,0.001,2.946,0.001,0.054,0.108,0,0,0,0,0,0,0,1
153,18.266,2.915,0.024,0.001,2.944,0.001,16.140,16.168,0,0,0,0,0,0,0,1
154,15.399,2.925,0.026,0.001,2.955,0.001,17.414,17.498,0,0,0,0,0,0,0,1
155,16.219,2.922,0.025,0.001,2.952,0.000,0.083,0.149,0,0,0,0,0,0,0,1
156,17.036,2.918,0.024,0.001,2.947,0.001,16.194,16.226,0,0,0,0,0,0,0,1
157,16.028,2.926,0.024,0.002,2.955,0.001,0.072,0.132,0,0,0,0,0,0,0,1
158,16.950,2.912,0.025,0.001,2.941,0.001,16.024,16.055,0,0,0,0,0,0,0,1
159,16.520,2.919,0.025,0.000,2.948,0.000,0.051,0.095,0,0,0,0,1,0,0,1
160,16.953,2.914,0.025,0.002,2.943,0.001,16.420,16.444,0,0,0,0,0,0,0,1
161,16.817,2.918,0.026,0.001,2.948,0.001,0.060,0.117,0,0,0,0,1,0,0,1
162,16.459,2.914,0.024,0.001,2.942,0.001,16.752,16.783,0,0,0,0,0,0,0,1
163,16.380,2.919,0.025,0.002,2.948,0.001,0.107,0.151,0,0,0,0,1,0,0,1
164,17.254,2.910,0.025,0.001,2.941,0.000,16.093,16.132,0,0,0,0,0,0,0,1
165,16.190,2.919,0.024,0.001,2.948,0.001,0.061,0.114,0,0,0,0,1,0,0,1
166,17.671,2.929,0.024,0.001,2.957,0.001,16.128,16.159,0,0,0,0,0,0,0,1
167,15.470,2.932,0.026,0.001,2.963,0.000,0.058,0.116,0,0,0,0,1,0,0,1
168,16.615,2.940,0.025,0.001,2.970,0.001,15.778,15.803,0,0,0,0,1,0,0,1
169,16.921,2.956,0.025,0.001,2.985,0.001,16.058,16.107,0,0,0,0,1,0,0,1
170,16.475,2.928,0.025,0.002,2.958,0.001,16.749,16.797,0,0,0,0,1,0,0,1
171,17.233,2.918,0.025,0.002,2.948,0.001,15.995,16.053,0,0,0,0,0,0,0,1
172,16.092,2.896,0.025,0.001,2.925,0.001,0.163,0.218,0,0,0,0,1,0,0,1
173,17.174,2.891,0.025,0.001,2.922,0.001,16.031,16.065,0,0,0,0,0,0,0,1
174,16.246,2.875,0.024,0.001,2.904,0.001,0.049,0.101,0,0,0,0,1,0,0,1
175,16.878,2.878,0.025,0.001,2.909,0.001,16.238,16.263,0,0,0,0,0,0,0,1
176,17.363,2.897,0.025,0.001,2.927,0.000,0.052,0.100,0,0,0,0,1,0,0,1
177,17.539,2.896,0.024,0.003,2.928,0.001,17.303,17.330,0,0,0,0,0,0,0,1
178,14.759,2.899,0.026,0.002,2.931,0.001,0.070,0.130,0,0,0,0,0,0,0,1
179,16.935,2.903,0.026,0.001,2.935,0.001,14.451,14.496,0,0,0,0,0,0,0,1
180,16.458,2.902,0.026,0.002,2.935,0.001,0.069,0.113,0,0,0,0,0,0,0,1
181,17.134,2.903,0.025,0.002,2.934,0.001,16.299,16.343,0,0,0,0,0,0,0,1
182,16.043,2.900,0.025,0.003,2.931,0.000,0.046,0.094,0,0,0,0,0,0,0,1
183,16.834,2.914,0.026,0.001,2.946,0.001,16.476,16.500,0,0,0,0,0,0,0,1
184,16.921,2.897,0.026,0.002,2.928,0.001,0.052,0.101,0,0,0,0,0,0,0,1
185,16.397,2.903,0.025,0.001,2.933,0.001,16.890,16.912,0,0,0,0,0,0,0,1
186,16.557,2.903,0.024,0.002,2.933,0.001,0.058,0.107,0,0,0,0,0,0,0,1
187,16.611,2.894,0.025,0.001,2.925,0.001,16.549,16.588,0,0,0,0,0,0,0,1
188,16.925,2.904,0.025,0.001,2.934,0.001,16.482,16.518,0,0,0,0,0,0,0,1
189,16.983,2.887,0.025,0.003,2.919,0.001,0.047,0.092,0,0,0,0,0,0,0,1
190,16.331,2.876,0.027,0.001,2.907,0.001,17.092,17.115,0,0,0,0,0,0,0,1
191,16.684,2.901,0.025,0.003,2.933,0.000,16.025,16.119,0,0,0,0,0,0,0,1
192,16.587,2.889,0.024,0.002,2.918,0.001,0.060,0.137,0,0,0,0,0,0,0,1
193,16.861,2.895,0.025,0.001,2.925,0.001,16.544,16.568,0,0,0,0,0,0,0,1
194,16.590,2.879,0.027,0.002,2.911,0.001,0.060,0.112,0,0,0,0,0,0,0,1
195,16.632,2.890,0.026,0.003,2.922,0.001,16.561,16.586,0,0,0,0,0,0,0,1
196,16.361,2.867,0.026,0.003,2.899,0.001,0.050,0.099,0,0,0,0,0,0,0,1
197,16.625,2.875,0.025,0.003,2.907,0.001,16.509,16.534,0,0,0,0,0,0,0,1
198,16.767,2.879,0.026,0.001,2.912,0.001,16.512,16.556,0,0,0,0,0,0,0,1
199,16.852,2.858,0.027,0.001,2.893,0.000,16.647,16.689,0,0,0,0,0,0,0,1
200,16.645,2.872,0.026,0.001,2.904,0.001,16.584,16.626,0,0,0,0,0,0,0,1
201,16.508,2.851,0.025,0.002,2.882,0.000,0.043,0.083,0,0,0,0,0,0,0,1
202,16.688,2.861,0.025,0.002,2.892,0.001,16.658,16.680,0,0,0,0,0,0,0,1
203,16.732,2.860,0.025,0.002,2.892,0.001,16.377,16.420,0,0,0,0,0,0,0,1
204,17.432,2.852,0.026,0.002,2.883,0.001,0.045,0.089,0,0,0,0,0,0,0,1
205,16.283,2.846,0.025,0.002,2.876,0.001,17.318,17.340,0,0,0,0,0,0,0,1
206,16.333,2.851,0.024,0.000,2.878,0.001,0.052,0.103,0,0,0,0,0,0,0,1
207,17.034,2.842,0.023,0.001,2.869,0.001,16.132,16.165,0,0,0,0,0,0,0,1
208,16.119,2.862,0.025,0.002,2.892,0.001,0.057,0.111,0,0,0,0,0,0,0,1
209,18.160,2.828,0.025,0.003,2.859,0.001,16.058,16.091,0,0,0,0,0,0,0,1
210,15.287,2.839,0.024,0.003,2.869,0.000,0.311,0.358,0,0,0,0,0,0,0,1
211,17.057,2.845,0.025,0.001,2.874,0.001,15.196,15.232,0,0,0,0,0,0,0,1
212,16.341,2.833,0.025,0.001,2.863,0.001,0.051,0.098,0,0,0,0,0,0,0,1
213,17.070,2.814,0.025,0.003,2.846,0.001,16.148,16.182,0,0,0,0,0,0,0,1
214,16.061,2.822,0.026,0.002,2.854,0.000,0.049,0.097,0,0,0,0,0,0,0,1
215,17.214,2.847,0.026,0.003,2.879,0.001,16.047,16.077,0,0,0,0,0,0,0,1
216,16.609,2.802,0.025,0.002,2.833,0.001,0.069,0.233,0,0,0,0,0,0,0,1
217,18.420,2.815,0.025,0.001,2.845,0.001,16.456,16.511,0,0,0,0,0,0,0,1
218,14.839,2.791,0.027,0.001,2.823,0.001,0.057,0.117,0,0,0,0,0,0,0,1
219,18.349,2.801,0.025,0.000,2.829,0.001,14.635,14.668,0,0,0,0,0,0,0,1
220,14.758,2.775,0.027,0.003,2.810,0.001,0.063,0.121,0,0,0,0,0,0,0,1
221,18.021,2.791,0.024,0.001,2.821,0.001,15.518,15.565,0,0,0,0,0,0,0,1
222,16.063,2.783,0.026,0.002,2.816,0.001,0.082,0.150,0,0,0,0,0,0,0,1
223,17.985,2.780,0.026,0.001,2.811,0.000,15.735,15.775,0,0,0,0,0,0,0,1
224,14.689,2.766,0.028,0.001,2.797,0.001,0.083,0.141,0,0,0,0,0,0,0,1
225,17.227,2.767,0.026,0.003,2.800,0.000,14.523,14.570,0,0,0,0,0,0,0,1
226,16.117,2.748,0.026,0.002,2.780,0.001,0.053,0.103,0,0,0,0,0,0,0,1
227,18.194,2.791,0.026,0.001,2.822,0.001,16.028,16.069,0,0,0,0,0,0,0,1
228,15.284,2.748,0.025,0.001,2.779,0.001,0.104,0.193,0,0,0,0,0,0,0,1
229,18.754,2.777,0.025,0.001,2.807,0.001,15.175,15.228,0,0,0,0,0,0,0,1
230,14.694,2.729,0.027,0.001,2.760,0.000,0.068,0.358,0,0,0,0,0,0,0,1
231,16.615,2.735,0.027,0.003,2.768,0.001,14.446,14.496,0,0,0,0,0,0,0,1
232,17.630,2.710,0.027,0.001,2.741,0.001,0.060,0.116,0,0,0,0,0,0,0,1
233,15.816,2.722,0.028,0.002,2.756,0.001,17.330,17.358,0,0,0,0,0,0,0,1
234,16.352,2.695,0.027,0.001,2.726,0.000,0.072,0.125,0,0,0,0,0,0,0,1
235,17.275,2.730,0.027,0.001,2.762,0.001,16.382,16.416,0,0,0,0,0,0,0,1
236,16.800,2.725,0.028,0.002,2.758,0.001,0.065,0.136,0,0,0,0,0,0,0,1
237,18.611,2.723,0.025,0.005,2.758,0.001,16.589,16.623,0,0,0,0,0,0,0,1
238,13.695,2.673,0.030,0.002,2.710,0.001,0.095,0.152,0,0,0,0,0,0,0,1
239,16.946,2.694,0.027,0.001,2.725,0.001,13.810,13.848,0,0,0,0,0,0,0,1
240,16.212,2.692,0.028,0.001,2.724,0.001,0.059,0.111,0,0,0,0,0,0,0,1
241,17.403,2.687,0.031,0.003,2.726,0.001,16.202,16.229,0,0,0,0,0,0,0,1
242,15.969,2.706,0.029,0.002,2.742,0.001,0.097,0.149,0,0,0,0,0,0,0,1
243,17.569,2.570,0.028,0.001,2.602,0.001,15.845,15.890,0,0,0,0,0,0,0,1
244,15.823,2.513,0.030,0.002,2.548,0.001,0.092,0.194,0,0,0,0,0,0,0,1
245,17.734,2.567,0.030,0.001,2.603,0.001,15.581,15.671,0,0,0,0,0,0,0,1
246,15.906,2.513,0.030,0.003,2.549,0.001,0.059,0.126,0,0,0,0,0,0,0,1
247,17.569,2.503,0.030,0.001,2.537,0.001,15.545,15.581,0,0,0,0,0,0,0,1
248,15.434,2.564,0.032,0.002,2.600,0.001,0.039,0.081,0,0,0,0,0,0,0,1
249,17.102,2.508,0.030,0.001,2.543,0.001,15.457,15.482,0,0,0,0,0,0,0,1
250,16.706,2.421,0.032,0.001,2.457,0.001,0.057,0.106,0,0,0,0,0,0,0,1
251,17.841,2.596,0.033,0.002,2.635,0.001,16.484,16.524,0,0,0,0,0,0,0,1
252,14.965,2.607,0.032,0.003,2.645,0.001,0.181,0.246,0,0,0,0,0,0,0,1
253,18.929,2.573,0.033,0.002,2.611,0.001,14.540,14.717,0,0,0,0,0,0,0,1
254,14.573,2.399,0.036,0.002,2.439,0.001,0.180,0.233,0,0,0,0,0,0,0,1
255,18.018,2.489,0.035,0.002,2.530,0.001,14.248,14.293,0,0,0,0,0,0,0,1
256,15.329,2.516,0.036,0.002,2.557,0.001,0.320,0.381,0,0,0,0,0,0,0,1
257,17.471,2.547,0.036,0.002,2.588,0.000,15.195,15.236,0,0,0,0,0,0,0,1
258,15.562,2.526,0.036,0.002,2.567,0.001,0.051,0.100,0,0,0,0,0,0,0,1
259,17.196,2.548,0.038,0.001,2.590,0.001,15.575,15.612,0,0,0,0,0,0,0,1
260,16.611,2.764,0.038,0.002,2.808,0.001,0.062,0.136,0,0,0,0,0,0,0,1
261,16.866,2.538,0.039,0.002,2.583,0.000,16.521,16.553,0,0,0,0,0,0,0,1
262,16.516,2.340,0.042,0.004,2.390,0.001,0.065,0.131,0,0,0,0,0,0,0,1
263,16.970,2.579,0.040,0.002,2.625,0.001,16.326,16.359,0,0,0,0,0,0,0,1
264,16.368,2.353,0.043,0.003,2.402,0.001,0.066,0.134,0,0,0,0,0,0,0,1
265,19.880,2.358,0.042,0.003,2.406,0.001,16.089,16.123,0,0,0,0,0,0,0,1
266,13.246,2.342,0.042,0.003,2.391,0.001,0.187,0.252,0,0,0,0,0,0,0,1
267,16.768,2.379,0.043,0.002,2.429,0.001,12.458,12.514,0,0,0,0,0,0,0,1
268,16.648,2.361,0.043,0.004,2.412,0.001,0.074,0.136,0,0,0,0,0,0,0,1
269,16.882,2.384,0.041,0.002,2.431,0.001,16.492,16.522,0,0,0,0,0,0,0,1
270,16.232,2.382,0.042,0.003,2.431,0.001,0.070,0.137,0,0,0,0,0,0,0,1
271,16.826,2.412,0.042,0.003,2.460,0.001,16.295,16.332,0,0,0,0,0,0,0,1
272,16.991,2.359,0.043,0.002,2.408,0.001,0.062,0.119,0,0,0,0,0,0,0,1
273,17.496,2.354,0.042,0.002,2.402,0.000,16.694,16.723,0,0,0,0,0,0,0,1
274,15.768,2.330,0.042,0.003,2.380,0.000,0.110,0.173,0,0,0,0,0,0,0,1
275,17.133,2.350,0.041,0.003,2.399,0.001,15.514,15.563,0,0,0,0,0,0,0,1
276,16.387,2.340,0.042,0.002,2.389,0.001,0.097,0.174,0,0,0,0,0,0,0,1
277,16.724,2.565,0.043,0.005,2.616,0.001,16.237,16.282,0,0,0,0,0,0,0,1
278,16.812,2.369,0.045,0.002,2.420,0.001,0.072,0.131,0,0,0,0,0,0,0,1
279,16.750,2.350,0.042,0.002,2.399,0.001,16.727,16.763,0,0,0,0,0,0,0,1
280,16.302,2.373,0.041,0.002,2.420,0.001,0.134,0.190,0,0,0,0,0,0,0,1
