frame,frame_ms,terrain_ms,spaceship_ms,launchpad_ms,viewA_ms,viewB_ms,cpuRender_ms,cpuFrame_ms
0,16.043,2.36544,0.003072,0.022528,2.32243,2.39514,15.5634,15.6015
1,16.3922,2.36339,0.003072,0.021504,2.32448,2.39206,16.0708,16.1163
2,17.708,2.3552,0.003072,0.022528,2.31936,2.3849,16.3078,16.3348
0,16.3881,2.36339,0.002048,0.022528,2.31526,2.39104,17.6558,17.6856
1,17.28,2.35008,0.003072,0.022528,2.31936,2.37978,16.7543,16.7827
2,17.2759,2.36134,0.003072,0.022528,2.31014,2.39002,16.6362,16.6822
0,16.5274,2.33574,0.003072,0.02048,2.31014,2.36442,17.1609,17.2399
1,16.7363,2.36954,0.003072,0.021504,2.30912,2.39616,16.5202,16.5615
2,16.4157,2.3593,0.002048,0.023552,2.31117,2.38797,16.6269,16.6725
0,17.3496,2.36339,0.002048,0.024576,2.30605,2.39206,16.3152,16.3497
1,15.957,2.36339,0.003072,0.022528,2.30298,2.39309,17.2234,17.2618
2,16.3799,2.3552,0.004096,0.021504,2.31014,2.38387,15.8587,15.9249
0,16.0102,2.23744,0.003072,0.021504,2.21389,2.26509,16.4313,16.4771
1,16.4741,2.22413,0.003072,0.021504,2.21901,2.2528,15.9586,15.9915
2,16.6799,2.23846,0.004096,0.021504,2.2231,2.26714,16.3456,16.3961
0,16.1905,2.22925,0.003072,0.02048,2.21696,2.2569,16.5346,16.5836
1,17.2308,2.23744,0.003072,0.02048,2.21389,2.26509,16.1391,16.2528
2,17.6026,2.22925,0.002048,0.021504,2.21389,2.2569,17.1737,17.2026
0,17.0906,2.2231,0.004096,0.021504,2.19955,2.25178,17.5213,17.5509
1,16.855,2.2313,0.003072,0.021504,2.21389,2.25792,17.0086,17.046
2,15.0047,2.22925,0.003072,0.021504,2.21286,2.25587,16.7319,16.7718
0,17.2104,2.23539,0.002048,0.021504,2.21901,2.26304,14.9281,14.9574
1,16.6451,2.22618,0.003072,0.019456,2.20774,2.25178,17.2178,17.2499
2,16.4301,2.2272,0.003072,0.021504,2.22413,2.2528,16.6775,16.7075
0,18.1248,2.23232,0.002048,0.021504,2.21491,2.25894,16.2118,16.2519
1,14.8613,2.22618,0.002048,0.021504,2.2016,2.25382,18.1086,18.1485
2,17.3804,2.2231,0.003072,0.019456,2.21901,2.2487,14.7954,14.8292
0,17.7562,2.21696,0.003072,0.022528,2.21389,2.24461,17.2783,17.3344
1,16.4383,2.24051,0.003072,0.021504,2.20774,2.26611,17.7752,17.812
2,15.0958,2.24358,0.003072,0.02048,2.21286,2.27021,16.1414,16.1798
0,17.7111,2.22925,0.003072,0.02048,2.22003,2.2569,16.2698,16.3091
1,16.2877,2.23232,0.002048,0.021504,2.20467,2.25894,16.5088,16.5477
2,17.8831,2.2313,0.002048,0.02048,2.22413,2.25587,16.2305,16.2721
0,17.3548,2.23949,0.003072,0.02048,2.20774,2.26714,17.7251,17.7527
1,16.4915,2.2231,0.003072,0.021504,2.21798,2.24973,17.2875,17.3198
2,15.4388,2.23949,0.002048,0.022528,2.2057,2.26611,16.2518,16.2927
0,17.3527,2.1801,0.002048,0.02048,2.16166,2.2057,15.6044,15.6536
1,17.1868,2.18726,0.002048,0.021504,2.15757,2.21491,17.1822,17.2057
2,16.4762,2.18726,0.002048,0.02048,2.16678,2.21389,16.882,16.9157
0,16.4987,2.17805,0.002048,0.02048,2.17395,2.20365,16.5655,16.6089
1,17.3087,2.17805,0.003072,0.019456,2.16986,2.20467,16.5361,16.567
2,16.3492,2.17702,0.002048,0.021504,2.16883,2.20365,17.1727,17.2061
0,15.062,2.18214,0.002048,0.02048,2.16269,2.20877,16.2693,16.315
1,16.7967,2.16474,0.002048,0.02048,2.16883,2.19341,15.0968,15.1383
2,16.6636,2.17907,0.004096,0.02048,2.176,2.20672,16.6777,16.719
0,17.7029,2.176,0.003072,0.02048,2.17498,2.20262,16.6204,16.65
1,16.8387,2.18419,0.002048,0.02048,2.17702,2.20979,17.4996,17.5238
2,16.9646,2.18419,0.002048,0.02048,2.16269,2.21082,16.7868,16.826
0,16.7219,2.05312,0.002048,0.019456,2.08384,2.07974,16.8859,16.9251
1,16.4741,2.05722,0.002048,0.018432,2.07155,2.08179,16.6827,16.718
2,15.7583,2.05824,0.002048,0.019456,2.08179,2.08384,16.4026,16.4431
0,15.0313,2.06234,0.003072,0.019456,2.07872,2.08691,15.8106,15.8459
1,17.4254,2.06029,0.002048,0.018432,2.09818,2.08486,14.9243,14.962
2,16.9523,2.05414,0.001024,0.019456,2.08077,2.0777,17.3147,17.3395
0,17.1131,2.04902,0.003072,0.018432,2.09101,2.0736,16.9207,16.9475
1,17.3599,2.05824,0.002048,0.018432,2.08282,2.08282,17.0475,17.0675
2,16.6666,2.06131,0.002048,0.018432,2.08384,2.08589,17.1734,17.2203
0,17.0168,2.06746,0.003072,0.018432,2.07462,2.09203,16.578,16.6251
1,14.8388,2.05619,0.002048,0.018432,2.07667,2.07974,16.9715,17.0021
2,16.4086,2.06131,0.002048,0.018432,2.09101,2.08589,15.006,15.0489
0,16.7086,2.0265,0.002048,0.018432,2.06336,2.05107,16.0533,16.085
1,17.323,2.02035,0.003072,0.019456,2.048,2.04493,16.8087,16.8379
2,16.8264,2.01216,0.004096,0.019456,2.0521,2.03674,17.2811,17.2998
0,17.6026,2.0224,0.002048,0.018432,2.04288,2.04595,16.686,16.7023
1,14.9033,2.01114,0.003072,0.018432,2.048,2.03674,17.5247,17.5542
2,16.0195,2.01011,0.001024,0.019456,2.05926,2.03264,14.8139,14.8482
0,16.9667,2.02035,0.001024,0.019456,2.0695,2.0439,16.1234,16.1475
1,16.5202,2.0183,0.002048,0.018432,2.05926,2.04186,16.9263,16.9442
2,16.6042,2.01728,0.002048,0.018432,2.06029,2.04083,16.4752,16.4965
0,17.7469,2.02547,0.003072,0.018432,2.05722,2.04902,16.5301,16.5541
1,15.744,2.01011,0.003072,0.019456,2.05414,2.03571,17.7136,17.7359
2,16.6062,2.0224,0.002048,0.017408,2.06541,2.04595,15.6125,15.6299
0,17.1981,2.03059,0.002048,0.018432,2.06438,2.05414,16.5872,16.6084
1,17.0742,2.03162,0.002048,0.019456,2.05824,2.05619,17.1952,17.2124
2,15.9713,2.0265,0.003072,0.018432,2.05414,2.0521,17.0566,17.0734
0,16.0819,2.00909,0.002048,0.018432,2.0521,2.03366,16.1196,16.1348
1,16.6062,2.0183,0.001024,0.019456,2.06643,2.04288,15.9659,15.989
2,16.6564,2.01728,0.002048,0.018432,2.07053,2.03981,16.4177,16.4564
0,16.809,2.02342,0.002048,0.018432,2.06746,2.04595,16.5685,16.587
1,16.6892,2.01933,0.003072,0.018432,2.07053,2.04288,16.776,16.7942
2,16.9738,2.02957,0.003072,0.018432,2.06746,2.05414,16.6624,16.6789
0,16.1464,2.01318,0.002048,0.019456,2.06029,2.03674,16.9065,16.9274
1,16.8305,2.03059,0.002048,0.018432,2.06848,2.05414,16.1346,16.1576
2,16.7475,2.0183,0.001024,0.018432,2.06234,2.04186,16.841,16.8625
0,16.7578,2.0224,0.002048,0.018432,2.06746,2.04698,16.7557,16.7739
1,16.3512,2.00397,0.002048,0.019456,2.06643,2.02752,16.7809,16.7983
2,18.4812,2.02342,0.002048,0.018432,2.0736,2.048,16.4751,16.492
0,15.0241,2.02547,0.003072,0.017408,2.05005,2.05005,18.2005,18.2167
1,17.6323,2.01523,0.002048,0.018432,2.07053,2.03776,14.9624,14.9911
2,16.0901,2.02547,0.002048,0.018432,2.05312,2.04902,17.5286,17.5598
0,16.9267,2.01626,0,0.019456,2.05619,2.03878,15.971,16.007
1,16.3318,2.02547,0.001024,0.018432,2.05312,2.04902,16.967,17.0047
2,16.5079,2.01421,0.002048,0.018432,2.0521,2.03776,16.1605,16.2059
0,16.812,2.01626,0.003072,0.017408,2.06234,2.04083,16.4071,16.447
1,16.1741,2.02957,0.002048,0.018432,2.06131,2.05312,16.7702,16.8089
2,16.5704,2.01933,0.002048,0.017408,2.06234,2.04186,16.1571,16.2005
0,16.7578,2.01318,0.003072,0.018432,2.0695,2.03776,16.5313,16.5606
1,17.0097,2.01318,0.002048,0.018432,2.07462,2.03776,16.689,16.7103
2,16.767,2.01523,0.002048,0.018432,2.05824,2.03776,16.9306,16.9621
0,18.261,2.02035,0.002048,0.017408,2.06848,2.0439,16.6315,16.6694
1,16.0717,2.01626,0.001024,0.018432,2.05107,2.03878,18.2039,18.2325
2,16.5468,2.01728,0.002048,0.018432,2.04595,2.04186,16.0406,16.0926
0,16.3389,2.03059,0.001024,0.018432,2.05312,2.05312,16.507,16.5395
1,16.5612,2.02035,0.003072,0.019456,2.06438,2.0439,16.1873,16.2142
2,17.5565,2.01523,0.002048,0.018432,2.05824,2.03878,16.5507,16.5743
0,16.4762,2.01011,0.003072,0.018432,2.04698,2.03469,17.5298,17.5552
1,16.9994,2.01318,0.002048,0.018432,2.04698,2.03776,16.4369,16.4812
2,16.0891,2.0265,0.002048,0.018432,2.04902,2.05107,16.8718,16.8966
0,16.8571,2.01421,0.002048,0.018432,2.06438,2.03776,16.0942,16.1145
1,16.385,2.02035,0.002048,0.017408,2.0439,2.04288,16.8176,16.836
2,15.9396,2.00909,0.003072,0.017408,2.05312,2.03264,16.2741,16.2958
0,18.05,2.02752,0.002048,0.019456,2.05517,2.05107,15.957,15.9877
1,16.1638,2.01114,0.001024,0.019456,2.0439,2.03469,18.0611,18.0884
2,16.8059,2.01421,0.002048,0.018432,2.05722,2.03776,15.9344,15.9594
0,16.7619,2.0183,0.003072,0.018432,2.048,2.04186,16.767,16.7927
1,16.1352,2.00602,0.002048,0.018432,2.04595,2.02957,16.6824,16.6998
2,16.7782,2.01011,0.003072,0.018432,2.05824,2.03469,16.1319,16.1507
0,17.3312,2.01421,0.002048,0.018432,2.05722,2.03878,16.7576,16.775
1,16.1864,2.0183,0.003072,0.018432,2.05414,2.04288,17.2489,17.2687
2,16.9124,2.03059,0.001024,0.019456,2.05619,2.05414,16.1467,16.169
0,15.2279,2.02547,0.003072,0.018432,2.0521,2.04902,16.889,16.9139
1,16.7721,2.02752,0.002048,0.019456,2.06029,2.05107,15.0994,15.1238
2,17.7981,2.01421,0.003072,0.018432,2.06438,2.03878,16.7876,16.8121
0,15.3559,2.03264,0.002048,0.019456,2.05107,2.05619,17.6849,17.7072
1,16.937,2.03469,0.002048,0.018432,2.07565,2.05824,15.3201,15.3521
